cty_fips,county,year,labor_force,employed,unemployed
47089,"Jefferson County, TN",2005,"23,507","22,115","1,392"
47091,"Johnson County, TN",2005,"6,943","6,373",570
47093,"Knox County, TN",2005,"213,735","204,747","8,988"
47095,"Lake County, TN",2005,"2,568","2,357",211
47097,"Lauderdale County, TN",2005,"9,598","8,760",838
47099,"Lawrence County, TN",2005,"17,272","15,537","1,735"
47101,"Lewis County, TN",2005,"5,113","4,629",484
47103,"Lincoln County, TN",2005,"16,401","15,621",780
47105,"Loudon County, TN",2005,"21,651","20,642","1,009"
47107,"McMinn County, TN",2005,"23,768","22,321","1,447"
47109,"McNairy County, TN",2005,"12,196","11,464",732
47111,"Macon County, TN",2005,"10,453","9,856",597
47113,"Madison County, TN",2005,"46,399","43,811","2,588"
47115,"Marion County, TN",2005,"12,720","11,935",785
47117,"Marshall County, TN",2005,"12,381","11,581",800
47119,"Maury County, TN",2005,"35,653","33,509","2,144"
47121,"Meigs County, TN",2005,"4,750","4,404",346
47123,"Monroe County, TN",2005,"18,464","17,342","1,122"
47125,"Montgomery County, TN",2005,"65,160","61,940","3,220"
47127,"Moore County, TN",2005,"3,086","2,944",142
47129,"Morgan County, TN",2005,"8,118","7,509",609
47131,"Obion County, TN",2005,"15,360","14,434",926
47133,"Overton County, TN",2005,"9,705","9,140",565
47135,"Perry County, TN",2005,"3,254","3,020",234
47137,"Pickett County, TN",2005,"1,839","1,682",157
47139,"Polk County, TN",2005,"7,220","6,792",428
47141,"Putnam County, TN",2005,"33,719","32,029","1,690"
47143,"Rhea County, TN",2005,"13,141","12,253",888
47145,"Roane County, TN",2005,"25,587","24,096","1,491"
47147,"Robertson County, TN",2005,"31,473","29,943","1,530"
47149,"Rutherford County, TN",2005,"117,742","112,833","4,909"
47151,"Scott County, TN",2005,"8,437","7,853",584
47153,"Sequatchie County, TN",2005,"5,792","5,461",331
47155,"Sevier County, TN",2005,"44,971","42,243","2,728"
47157,"Shelby County, TN",2005,"428,931","402,211","26,720"
47159,"Smith County, TN",2005,"9,047","8,501",546
47161,"Stewart County, TN",2005,"5,865","5,432",433
47163,"Sullivan County, TN",2005,"71,480","67,752","3,728"
47165,"Sumner County, TN",2005,"75,319","71,846","3,473"
47167,"Tipton County, TN",2005,"26,436","24,733","1,703"
47169,"Trousdale County, TN",2005,"3,671","3,428",243
47171,"Unicoi County, TN",2005,"8,144","7,638",506
47173,"Union County, TN",2005,"8,718","8,231",487
47175,"Van Buren County, TN",2005,"2,456","2,245",211
47177,"Warren County, TN",2005,"18,324","16,872","1,452"
47179,"Washington County, TN",2005,"57,753","54,913","2,840"
47181,"Wayne County, TN",2005,"6,498","5,708",790
47183,"Weakley County, TN",2005,"15,305","14,240","1,065"
47185,"White County, TN",2005,"10,785","9,736","1,049"
47187,"Williamson County, TN",2005,"81,057","77,958","3,099"
47189,"Wilson County, TN",2005,"54,198","51,727","2,471"
48001,"Anderson County, TX",2005,"20,015","18,753","1,262"
48003,"Andrews County, TX",2005,"6,337","6,082",255
48005,"Angelina County, TX",2005,"39,283","37,137","2,146"
48007,"Aransas County, TX",2005,"10,964","10,363",601
48009,"Archer County, TX",2005,"5,289","5,105",184
48011,"Armstrong County, TX",2005,"1,123","1,079",44
48013,"Atascosa County, TX",2005,"19,011","18,014",997
48015,"Austin County, TX",2005,"12,797","12,216",581
48017,"Bailey County, TX",2005,"3,234","3,059",175
48019,"Bandera County, TX",2005,"9,665","9,230",435
48021,"Bastrop County, TX",2005,"33,653","31,948","1,705"
48023,"Baylor County, TX",2005,"1,863","1,774",89
48025,"Bee County, TX",2005,"11,054","10,267",787
48027,"Bell County, TX",2005,"114,094","108,380","5,714"
48029,"Bexar County, TX",2005,"714,126","677,680","36,446"
48031,"Blanco County, TX",2005,"4,691","4,500",191
48033,"Borden County, TX",2005,457,440,17
48035,"Bosque County, TX",2005,"8,387","7,959",428
48037,"Bowie County, TX",2005,"42,168","39,885","2,283"
48039,"Brazoria County, TX",2005,"133,540","125,868","7,672"
48041,"Brazos County, TX",2005,"86,694","83,047","3,647"
48043,"Brewster County, TX",2005,"5,249","5,052",197
48045,"Briscoe County, TX",2005,716,677,39
48047,"Brooks County, TX",2005,"3,092","2,883",209
48049,"Brown County, TX",2005,"18,671","17,793",878
48051,"Burleson County, TX",2005,"8,615","8,258",357
48053,"Burnet County, TX",2005,"20,273","19,380",893
48055,"Caldwell County, TX",2005,"15,967","15,117",850
48057,"Calhoun County, TX",2005,"9,347","8,805",542
48059,"Callahan County, TX",2005,"6,993","6,708",285
48061,"Cameron County, TX",2005,"140,218","129,543","10,675"
48063,"Camp County, TX",2005,"5,374","5,064",310
48065,"Carson County, TX",2005,"3,489","3,352",137
48067,"Cass County, TX",2005,"13,340","12,512",828
48069,"Castro County, TX",2005,"3,387","3,201",186
48071,"Chambers County, TX",2005,"13,984","13,123",861
48073,"Cherokee County, TX",2005,"20,580","19,430","1,150"
48075,"Childress County, TX",2005,"3,069","2,896",173
48077,"Clay County, TX",2005,"6,476","6,230",246
48079,"Cochran County, TX",2005,"1,550","1,462",88
48081,"Coke County, TX",2005,"1,372","1,296",76
48083,"Coleman County, TX",2005,"4,319","4,120",199
48085,"Collin County, TX",2005,"367,439","350,325","17,114"
48087,"Collingsworth County, TX",2005,"1,625","1,553",72
48089,"Colorado County, TX",2005,"10,314","9,852",462
48091,"Comal County, TX",2005,"48,830","46,631","2,199"
48093,"Comanche County, TX",2005,"6,427","6,125",302
48095,"Concho County, TX",2005,"1,377","1,296",81
48097,"Cooke County, TX",2005,"19,868","19,025",843
48099,"Coryell County, TX",2005,"25,361","23,789","1,572"
48101,"Cottle County, TX",2005,822,776,46
48103,"Crane County, TX",2005,"1,578","1,498",80
48105,"Crockett County, TX",2005,"2,036","1,961",75
48107,"Crosby County, TX",2005,"2,923","2,765",158
48109,"Culberson County, TX",2005,"1,648","1,583",65
48111,"Dallam County, TX",2005,"3,079","2,976",103
48113,"Dallas County, TX",2005,"1,142,456","1,077,868","64,588"
48115,"Dawson County, TX",2005,"5,170","4,817",353
48117,"Deaf Smith County, TX",2005,"8,330","7,943",387
48119,"Delta County, TX",2005,"2,412","2,279",133
48121,"Denton County, TX",2005,"314,097","299,695","14,402"
48123,"DeWitt County, TX",2005,"9,338","8,907",431
48125,"Dickens County, TX",2005,"1,076","1,020",56
48127,"Dimmit County, TX",2005,"3,813","3,500",313
48129,"Donley County, TX",2005,"1,835","1,745",90
48131,"Duval County, TX",2005,"5,249","4,926",323
48133,"Eastland County, TX",2005,"8,491","8,050",441
48135,"Ector County, TX",2005,"62,285","59,458","2,827"
48137,"Edwards County, TX",2005,"1,027",986,41
48139,"Ellis County, TX",2005,"66,297","62,763","3,534"
48141,"El Paso County, TX",2005,"290,010","269,570","20,440"
48143,"Erath County, TX",2005,"17,496","16,774",722
48145,"Falls County, TX",2005,"7,276","6,826",450
48147,"Fannin County, TX",2005,"13,803","12,921",882
48149,"Fayette County, TX",2005,"11,997","11,529",468
48151,"Fisher County, TX",2005,"2,028","1,942",86
48153,"Floyd County, TX",2005,"3,255","3,069",186
48155,"Foard County, TX",2005,686,653,33
48157,"Fort Bend County, TX",2005,"235,000","222,687","12,313"
48159,"Franklin County, TX",2005,"5,137","4,888",249
48161,"Freestone County, TX",2005,"10,010","9,586",424
48163,"Frio County, TX",2005,"6,371","5,986",385
48165,"Gaines County, TX",2005,"6,223","5,926",297
48167,"Galveston County, TX",2005,"137,734","129,836","7,898"
48169,"Garza County, TX",2005,"2,399","2,292",107
48171,"Gillespie County, TX",2005,"12,746","12,315",431
48173,"Glasscock County, TX",2005,637,613,24
48175,"Goliad County, TX",2005,"3,397","3,234",163
48177,"Gonzales County, TX",2005,"9,632","9,233",399
48179,"Gray County, TX",2005,"10,824","10,367",457
48181,"Grayson County, TX",2005,"56,416","53,380","3,036"
48183,"Gregg County, TX",2005,"60,526","57,558","2,968"
48185,"Grimes County, TX",2005,"10,229","9,606",623
48187,"Guadalupe County, TX",2005,"51,700","49,318","2,382"
48189,"Hale County, TX",2005,"16,756","15,865",891
48191,"Hall County, TX",2005,"1,585","1,493",92
48193,"Hamilton County, TX",2005,"3,958","3,775",183
48195,"Hansford County, TX",2005,"2,472","2,384",88
48197,"Hardeman County, TX",2005,"2,292","2,189",103
48199,"Hardin County, TX",2005,"24,619","22,996","1,623"
48201,"Harris County, TX",2005,"1,823,699","1,719,989","103,710"
48203,"Harrison County, TX",2005,"31,118","29,386","1,732"
48205,"Hartley County, TX",2005,"2,276","2,187",89
48207,"Haskell County, TX",2005,"3,147","3,028",119
48209,"Hays County, TX",2005,"67,038","63,996","3,042"
48211,"Hemphill County, TX",2005,"2,251","2,186",65
48213,"Henderson County, TX",2005,"34,466","32,483","1,983"
48215,"Hidalgo County, TX",2005,"260,575","239,969","20,606"
48217,"Hill County, TX",2005,"15,349","14,389",960
48219,"Hockley County, TX",2005,"11,049","10,554",495
48221,"Hood County, TX",2005,"22,525","21,350","1,175"
48223,"Hopkins County, TX",2005,"17,449","16,650",799
48225,"Houston County, TX",2005,"8,494","7,945",549
48227,"Howard County, TX",2005,"13,311","12,602",709
48229,"Hudspeth County, TX",2005,"1,328","1,236",92
48231,"Hunt County, TX",2005,"38,516","36,412","2,104"
48233,"Hutchinson County, TX",2005,"10,189","9,670",519
48235,"Irion County, TX",2005,957,923,34
48237,"Jack County, TX",2005,"4,078","3,889",189
48239,"Jackson County, TX",2005,"6,625","6,299",326
48241,"Jasper County, TX",2005,"15,584","14,330","1,254"
48243,"Jeff Davis County, TX",2005,"1,203","1,156",47
48245,"Jefferson County, TX",2005,"111,553","102,875","8,678"
48247,"Jim Hogg County, TX",2005,"2,616","2,491",125
48249,"Jim Wells County, TX",2005,"19,753","18,664","1,089"
48251,"Johnson County, TX",2005,"72,108","68,540","3,568"
48253,"Jones County, TX",2005,"7,869","7,446",423
48255,"Karnes County, TX",2005,"5,437","5,092",345
48257,"Kaufman County, TX",2005,"43,006","40,644","2,362"
48259,"Kendall County, TX",2005,"14,298","13,703",595
48261,"Kenedy County, TX",2005,248,241,7
48263,"Kent County, TX",2005,440,422,18
48265,"Kerr County, TX",2005,"22,578","21,655",923
48267,"Kimble County, TX",2005,"2,264","2,171",93
48269,"King County, TX",2005,167,160,7
48271,"Kinney County, TX",2005,"1,439","1,352",87
48273,"Kleberg County, TX",2005,"16,308","15,469",839
48275,"Knox County, TX",2005,"1,789","1,704",85
48277,"Lamar County, TX",2005,"22,980","21,551","1,429"
48279,"Lamb County, TX",2005,"7,213","6,861",352
48281,"Lampasas County, TX",2005,"9,922","9,492",430
48283,"La Salle County, TX",2005,"2,597","2,451",146
48285,"Lavaca County, TX",2005,"10,355","9,982",373
48287,"Lee County, TX",2005,"8,656","8,276",380
48289,"Leon County, TX",2005,"7,702","7,277",425
48291,"Liberty County, TX",2005,"31,272","29,160","2,112"
48293,"Limestone County, TX",2005,"10,327","9,802",525
48295,"Lipscomb County, TX",2005,"1,662","1,604",58
48297,"Live Oak County, TX",2005,"5,031","4,777",254
48299,"Llano County, TX",2005,"8,021","7,614",407
48301,"Loving County, TX",2005,39,35,4
48303,"Lubbock County, TX",2005,"137,313","131,720","5,593"
48305,"Lynn County, TX",2005,"2,831","2,667",164
48307,"McCulloch County, TX",2005,"3,757","3,569",188
48309,"McLennan County, TX",2005,"112,002","106,373","5,629"
48311,"McMullen County, TX",2005,381,361,20
48313,"Madison County, TX",2005,"4,922","4,638",284
48315,"Marion County, TX",2005,"5,063","4,775",288
48317,"Martin County, TX",2005,"2,113","2,020",93
48319,"Mason County, TX",2005,"2,385","2,314",71
48321,"Matagorda County, TX",2005,"16,325","14,998","1,327"
48323,"Maverick County, TX",2005,"19,087","16,543","2,544"
48325,"Medina County, TX",2005,"19,420","18,465",955
48327,"Menard County, TX",2005,"1,090","1,040",50
48329,"Midland County, TX",2005,"66,317","63,868","2,449"
48331,"Milam County, TX",2005,"12,157","11,538",619
48333,"Mills County, TX",2005,"2,547","2,448",99
48335,"Mitchell County, TX",2005,"3,363","3,150",213
48337,"Montague County, TX",2005,"9,784","9,350",434
48339,"Montgomery County, TX",2005,"189,082","180,109","8,973"
48341,"Moore County, TX",2005,"10,233","9,846",387
48343,"Morris County, TX",2005,"6,093","5,723",370
48345,"Motley County, TX",2005,669,642,27
48347,"Nacogdoches County, TX",2005,"31,075","29,454","1,621"
48349,"Navarro County, TX",2005,"21,441","20,210","1,231"
48351,"Newton County, TX",2005,"5,771","5,239",532
48353,"Nolan County, TX",2005,"7,559","7,205",354
48355,"Nueces County, TX",2005,"156,542","148,088","8,454"
48357,"Ochiltree County, TX",2005,"5,023","4,863",160
48359,"Oldham County, TX",2005,"1,058","1,018",40
48361,"Orange County, TX",2005,"40,782","37,526","3,256"
48363,"Palo Pinto County, TX",2005,"14,208","13,564",644
48365,"Panola County, TX",2005,"11,619","11,050",569
48367,"Parker County, TX",2005,"50,654","48,241","2,413"
48369,"Parmer County, TX",2005,"4,594","4,413",181
48371,"Pecos County, TX",2005,"6,650","6,308",342
48373,"Polk County, TX",2005,"16,734","15,598","1,136"
48375,"Potter County, TX",2005,"56,544","53,955","2,589"
48377,"Presidio County, TX",2005,"3,241","2,884",357
48379,"Rains County, TX",2005,"5,087","4,814",273
48381,"Randall County, TX",2005,"65,374","63,116","2,258"
48383,"Reagan County, TX",2005,"2,183","2,129",54
48385,"Real County, TX",2005,"1,320","1,254",66
48387,"Red River County, TX",2005,"6,261","5,875",386
48389,"Reeves County, TX",2005,"4,230","3,915",315
48391,"Refugio County, TX",2005,"3,852","3,661",191
48393,"Roberts County, TX",2005,551,533,18
48395,"Robertson County, TX",2005,"7,558","7,182",376
48397,"Rockwall County, TX",2005,"32,378","30,852","1,526"
48399,"Runnels County, TX",2005,"4,611","4,373",238
48401,"Rusk County, TX",2005,"22,712","21,527","1,185"
48403,"Sabine County, TX",2005,"3,444","3,104",340
48405,"San Augustine County, TX",2005,"3,599","3,346",253
48407,"San Jacinto County, TX",2005,"10,161","9,531",630
48409,"San Patricio County, TX",2005,"29,557","27,529","2,028"
48411,"San Saba County, TX",2005,"2,639","2,508",131
48413,"Schleicher County, TX",2005,"1,362","1,308",54
48415,"Scurry County, TX",2005,"7,095","6,743",352
48417,"Shackelford County, TX",2005,"1,933","1,875",58
48419,"Shelby County, TX",2005,"11,709","11,022",687
48421,"Sherman County, TX",2005,"1,388","1,329",59
48423,"Smith County, TX",2005,"95,360","90,560","4,800"
48425,"Somervell County, TX",2005,"3,686","3,487",199
48427,"Starr County, TX",2005,"21,176","18,415","2,761"
48429,"Stephens County, TX",2005,"4,299","4,102",197
48431,"Sterling County, TX",2005,937,911,26
48433,"Stonewall County, TX",2005,822,793,29
48435,"Sutton County, TX",2005,"2,695","2,619",76
48437,"Swisher County, TX",2005,"3,608","3,438",170
48439,"Tarrant County, TX",2005,"843,857","800,439","43,418"
48441,"Taylor County, TX",2005,"65,219","62,551","2,668"
48443,"Terrell County, TX",2005,383,356,27
48445,"Terry County, TX",2005,"5,756","5,431",325
48447,"Throckmorton County, TX",2005,931,899,32
48449,"Titus County, TX",2005,"14,690","13,997",693
48451,"Tom Green County, TX",2005,"51,839","49,600","2,239"
48453,"Travis County, TX",2005,"502,123","479,587","22,536"
48455,"Trinity County, TX",2005,"5,803","5,436",367
48457,"Tyler County, TX",2005,"8,360","7,747",613
48459,"Upshur County, TX",2005,"18,761","17,831",930
48461,"Upton County, TX",2005,"1,678","1,613",65
48463,"Uvalde County, TX",2005,"11,690","10,980",710
48465,"Val Verde County, TX",2005,"20,042","18,733","1,309"
48467,"Van Zandt County, TX",2005,"25,337","24,068","1,269"
48469,"Victoria County, TX",2005,"43,899","41,913","1,986"
48471,"Walker County, TX",2005,"26,030","24,571","1,459"
48473,"Waller County, TX",2005,"15,833","14,961",872
48475,"Ward County, TX",2005,"4,464","4,220",244
48477,"Washington County, TX",2005,"16,168","15,430",738
48479,"Webb County, TX",2005,"85,624","80,484","5,140"
48481,"Wharton County, TX",2005,"20,740","19,685","1,055"
48483,"Wheeler County, TX",2005,"2,676","2,571",105
48485,"Wichita County, TX",2005,"62,488","59,542","2,946"
48487,"Wilbarger County, TX",2005,"7,518","7,228",290
48489,"Willacy County, TX",2005,"7,521","6,807",714
48491,"Williamson County, TX",2005,"179,531","171,343","8,188"
48493,"Wilson County, TX",2005,"17,687","16,840",847
48495,"Winkler County, TX",2005,"3,034","2,890",144
48497,"Wise County, TX",2005,"27,596","26,298","1,298"
48499,"Wood County, TX",2005,"17,600","16,625",975
48501,"Yoakum County, TX",2005,"3,285","3,132",153
48503,"Young County, TX",2005,"9,348","8,952",396
48505,"Zapata County, TX",2005,"5,061","4,724",337
48507,"Zavala County, TX",2005,"3,846","3,401",445
49001,"Beaver County, UT",2005,"3,071","2,944",127
49003,"Box Elder County, UT",2005,"22,413","21,449",964
49005,"Cache County, UT",2005,"57,222","55,373","1,849"
49007,"Carbon County, UT",2005,"9,541","9,077",464
49009,"Daggett County, UT",2005,503,477,26
49011,"Davis County, UT",2005,"135,870","130,515","5,355"
49013,"Duchesne County, UT",2005,"7,690","7,358",332
49015,"Emery County, UT",2005,"5,125","4,864",261
49017,"Garfield County, UT",2005,"2,699","2,506",193
49019,"Grand County, UT",2005,"5,028","4,712",316
49021,"Iron County, UT",2005,"19,873","19,101",772
49023,"Juab County, UT",2005,"3,916","3,729",187
49025,"Kane County, UT",2005,"3,265","3,105",160
49027,"Millard County, UT",2005,"6,092","5,847",245
49029,"Morgan County, UT",2005,"3,818","3,659",159
49031,"Piute County, UT",2005,851,817,34
49033,"Rich County, UT",2005,"1,290","1,250",40
49035,"Salt Lake County, UT",2005,"517,454","496,679","20,775"
49037,"San Juan County, UT",2005,"4,787","4,410",377
49039,"Sanpete County, UT",2005,"10,563","10,003",560
49041,"Sevier County, UT",2005,"9,149","8,742",407
49043,"Summit County, UT",2005,"21,457","20,604",853
49045,"Tooele County, UT",2005,"25,165","24,068","1,097"
49047,"Uintah County, UT",2005,"14,669","14,121",548
49049,"Utah County, UT",2005,"205,142","197,112","8,030"
49051,"Wasatch County, UT",2005,"9,309","8,926",383
49053,"Washington County, UT",2005,"56,944","54,639","2,305"
49055,"Wayne County, UT",2005,"1,337","1,265",72
49057,"Weber County, UT",2005,"108,209","103,267","4,942"
50001,"Addison County, VT",2005,"21,560","20,856",704
50003,"Bennington County, VT",2005,"20,089","19,361",728
50005,"Caledonia County, VT",2005,"16,451","15,817",634
50007,"Chittenden County, VT",2005,"87,236","84,544","2,692"
50009,"Essex County, VT",2005,"3,222","3,101",121
50011,"Franklin County, VT",2005,"25,936","24,955",981
50013,"Grand Isle County, VT",2005,"4,248","4,035",213
50015,"Lamoille County, VT",2005,"14,587","14,019",568
50017,"Orange County, VT",2005,"16,158","15,634",524
50019,"Orleans County, VT",2005,"14,087","13,374",713
50021,"Rutland County, VT",2005,"35,775","34,466","1,309"
50023,"Washington County, VT",2005,"34,179","32,960","1,219"
50025,"Windham County, VT",2005,"24,992","24,153",839
50027,"Windsor County, VT",2005,"32,241","31,280",961
51001,"Accomack County, VA",2005,"18,785","17,901",884
51003,"Albemarle County, VA",2005,"47,414","46,060","1,354"
51005,"Alleghany County, VA",2005,"7,466","7,112",354
51007,"Amelia County, VA",2005,"6,317","6,098",219
51009,"Amherst County, VA",2005,"15,320","14,685",635
51011,"Appomattox County, VA",2005,"6,824","6,500",324
51013,"Arlington County, VA",2005,"123,328","120,442","2,886"
51015,"Augusta County, VA",2005,"36,267","35,148","1,119"
51017,"Bath County, VA",2005,"2,927","2,822",105
51019,"Bedford County, VA",2005,"36,472","35,191","1,281"
51021,"Bland County, VA",2005,"3,060","2,937",123
51023,"Botetourt County, VA",2005,"17,017","16,499",518
51025,"Brunswick County, VA",2005,"6,761","6,410",351
51027,"Buchanan County, VA",2005,"8,401","7,947",454
51029,"Buckingham County, VA",2005,"6,783","6,486",297
51031,"Campbell County, VA",2005,"26,677","25,613","1,064"
51033,"Caroline County, VA",2005,"12,862","12,369",493
51035,"Carroll County, VA",2005,"14,383","13,570",813
51036,"Charles City County, VA",2005,"3,757","3,592",165
51037,"Charlotte County, VA",2005,"5,424","4,976",448
51041,"Chesterfield County, VA",2005,"158,613","153,561","5,052"
51043,"Clarke County, VA",2005,"7,738","7,537",201
51045,"Craig County, VA",2005,"2,500","2,402",98
51047,"Culpeper County, VA",2005,"19,022","18,391",631
51049,"Cumberland County, VA",2005,"4,452","4,277",175
51051,"Dickenson County, VA",2005,"5,720","5,350",370
51053,"Dinwiddie County, VA",2005,"12,594","12,072",522
51057,"Essex County, VA",2005,"5,388","5,135",253
51059,"Fairfax County, VA",2005,"568,187","553,530","14,657"
51061,"Fauquier County, VA",2005,"35,413","34,463",950
51063,"Floyd County, VA",2005,"7,094","6,830",264
51065,"Fluvanna County, VA",2005,"12,793","12,400",393
51067,"Franklin County, VA",2005,"25,337","24,409",928
51069,"Frederick County, VA",2005,"38,283","37,198","1,085"
51071,"Giles County, VA",2005,"8,352","7,921",431
51073,"Gloucester County, VA",2005,"19,798","19,183",615
51075,"Goochland County, VA",2005,"10,343","10,032",311
51077,"Grayson County, VA",2005,"7,401","7,052",349
51079,"Greene County, VA",2005,"9,658","9,374",284
51081,"Greensville County, VA",2005,"3,931","3,718",213
51083,"Halifax County, VA",2005,"15,792","14,818",974
51085,"Hanover County, VA",2005,"53,511","51,917","1,594"
51087,"Henrico County, VA",2005,"156,494","151,154","5,340"
51089,"Henry County, VA",2005,"25,472","23,772","1,700"
51091,"Highland County, VA",2005,"1,184","1,142",42
51093,"Isle of Wight County, VA",2005,"17,369","16,725",644
51095,"James City County, VA",2005,"28,790","27,878",912
51097,"King and Queen County, VA",2005,"3,263","3,134",129
51099,"King George County, VA",2005,"9,461","9,140",321
51101,"King William County, VA",2005,"7,911","7,633",278
51103,"Lancaster County, VA",2005,"5,210","4,915",295
51105,"Lee County, VA",2005,"9,229","8,762",467
51107,"Loudoun County, VA",2005,"147,280","143,676","3,604"
51109,"Louisa County, VA",2005,"15,101","14,548",553
51111,"Lunenburg County, VA",2005,"5,577","5,281",296
51113,"Madison County, VA",2005,"7,172","6,949",223
51115,"Mathews County, VA",2005,"4,396","4,263",133
51117,"Mecklenburg County, VA",2005,"13,193","12,376",817
51119,"Middlesex County, VA",2005,"5,031","4,852",179
51121,"Montgomery County, VA",2005,"43,120","41,566","1,554"
51125,"Nelson County, VA",2005,"7,424","7,182",242
51127,"New Kent County, VA",2005,"8,789","8,503",286
51131,"Northampton County, VA",2005,"5,914","5,608",306
51133,"Northumberland County, VA",2005,"6,037","5,743",294
51135,"Nottoway County, VA",2005,"6,345","6,053",292
51137,"Orange County, VA",2005,"14,651","14,179",472
51139,"Page County, VA",2005,"11,433","10,843",590
51141,"Patrick County, VA",2005,"8,779","8,195",584
51143,"Pittsylvania County, VA",2005,"31,788","29,753","2,035"
51145,"Powhatan County, VA",2005,"13,506","13,118",388
51147,"Prince Edward County, VA",2005,"8,532","8,041",491
51149,"Prince George County, VA",2005,"15,026","14,442",584
51153,"Prince William County, VA",2005,"189,649","184,445","5,204"
51155,"Pulaski County, VA",2005,"17,995","17,179",816
51157,"Rappahannock County, VA",2005,"4,112","4,004",108
51159,"Richmond County, VA",2005,"3,482","3,317",165
51161,"Roanoke County, VA",2005,"46,636","45,233","1,403"
51163,"Rockbridge County, VA",2005,"11,233","10,881",352
51165,"Rockingham County, VA",2005,"40,244","39,032","1,212"
51167,"Russell County, VA",2005,"11,955","11,265",690
51169,"Scott County, VA",2005,"9,769","9,255",514
51171,"Shenandoah County, VA",2005,"19,521","18,920",601
51173,"Smyth County, VA",2005,"15,589","14,862",727
51175,"Southampton County, VA",2005,"7,523","7,207",316
51177,"Spotsylvania County, VA",2005,"61,880","60,198","1,682"
51179,"Stafford County, VA",2005,"61,558","59,870","1,688"
51181,"Surry County, VA",2005,"3,638","3,462",176
51183,"Sussex County, VA",2005,"4,408","4,148",260
51185,"Tazewell County, VA",2005,"19,489","18,598",891
51187,"Warren County, VA",2005,"18,604","18,034",570
51191,"Washington County, VA",2005,"25,934","24,759","1,175"
51193,"Westmoreland County, VA",2005,"8,114","7,742",372
51195,"Wise County, VA",2005,"17,238","16,413",825
51197,"Wythe County, VA",2005,"14,965","14,312",653
51199,"York County, VA",2005,"30,554","29,620",934
51510,"Alexandria city, VA",2005,"84,746","82,535","2,211"
51520,"Bristol city, VA",2005,"7,737","7,312",425
51530,"Buena Vista city, VA",2005,"3,392","3,263",129
51540,"Charlottesville city, VA",2005,"19,797","19,039",758
51550,"Chesapeake city, VA",2005,"111,678","107,638","4,040"
51570,"Colonial Heights city, VA",2005,"9,059","8,684",375
51580,"Covington city, VA",2005,"2,837","2,674",163
51590,"Danville city, VA",2005,"20,921","18,793","2,128"
51595,"Emporia city, VA",2005,"2,433","2,293",140
51600,"Fairfax city, VA",2005,"12,777","12,434",343
51610,"Falls Church city, VA",2005,"6,428","6,210",218
51620,"Franklin city, VA",2005,"3,725","3,531",194
51630,"Fredericksburg city, VA",2005,"11,225","10,722",503
51640,"Galax city, VA",2005,"3,110","2,950",160
51650,"Hampton city, VA",2005,"66,763","63,746","3,017"
51660,"Harrisonburg city, VA",2005,"20,953","20,146",807
51670,"Hopewell city, VA",2005,"10,276","9,683",593
51678,"Lexington city, VA",2005,"2,316","2,195",121
51680,"Lynchburg city, VA",2005,"31,249","29,817","1,432"
51683,"Manassas city, VA",2005,"20,522","19,929",593
51685,"Manassas Park city, VA",2005,"6,519","6,354",165
51690,"Martinsville city, VA",2005,"5,947","5,345",602
51700,"Newport News city, VA",2005,"86,290","82,389","3,901"
51710,"Norfolk city, VA",2005,"96,113","91,215","4,898"
51720,"Norton city, VA",2005,"1,524","1,439",85
51730,"Petersburg city, VA",2005,"13,965","12,930","1,035"
51735,"Poquoson city, VA",2005,"6,161","5,983",178
51740,"Portsmouth city, VA",2005,"44,821","42,403","2,418"
51750,"Radford city, VA",2005,"7,228","6,899",329
51760,"Richmond city, VA",2005,"95,504","90,382","5,122"
51770,"Roanoke city, VA",2005,"45,225","43,312","1,913"
51775,"Salem city, VA",2005,"12,722","12,314",408
51790,"Staunton city, VA",2005,"11,231","10,864",367
51800,"Suffolk city, VA",2005,"37,792","36,284","1,508"
51810,"Virginia Beach city, VA",2005,"220,002","212,602","7,400"
51820,"Waynesboro city, VA",2005,"9,827","9,450",377
51830,"Williamsburg city, VA",2005,"4,773","4,426",347
51840,"Winchester city, VA",2005,"13,740","13,311",429
53001,"Adams County, WA",2005,"8,176","7,596",580
53003,"Asotin County, WA",2005,"10,517","9,858",659
53005,"Benton County, WA",2005,"85,027","79,916","5,111"
53007,"Chelan County, WA",2005,"39,450","37,014","2,436"
53009,"Clallam County, WA",2005,"29,526","27,521","2,005"
53011,"Clark County, WA",2005,"202,656","189,108","13,548"
53013,"Columbia County, WA",2005,"1,636","1,503",133
53015,"Cowlitz County, WA",2005,"42,978","39,717","3,261"
53017,"Douglas County, WA",2005,"19,966","18,824","1,142"
53019,"Ferry County, WA",2005,"3,009","2,721",288
53021,"Franklin County, WA",2005,"29,279","27,118","2,161"
53023,"Garfield County, WA",2005,"1,081","1,019",62
53025,"Grant County, WA",2005,"38,364","35,447","2,917"
53027,"Grays Harbor County, WA",2005,"31,229","28,761","2,468"
53029,"Island County, WA",2005,"31,726","29,751","1,975"
53031,"Jefferson County, WA",2005,"13,598","12,798",800
53033,"King County, WA",2005,"1,011,681","967,430","44,251"
53035,"Kitsap County, WA",2005,"120,999","114,535","6,464"
53037,"Kittitas County, WA",2005,"19,119","17,929","1,190"
53039,"Klickitat County, WA",2005,"9,373","8,607",766
53041,"Lewis County, WA",2005,"30,631","28,174","2,457"
