zip,cbsa,tot_ratio
15559,99999,0.989373007
15560,43740,1
15561,43740,1
15562,43740,1
15563,43740,1
15564,43740,1
15565,43740,1
15601,38300,1
15606,38300,1
15610,38300,1
15611,38300,1
15612,38300,1
15613,38300,1
15615,38300,1
15616,38300,1
15617,38300,1
15618,38300,0.989071038
15618,26860,0.010928962
15619,38300,1
15620,38300,1
15621,38300,1
15622,43740,0.424912689
15622,38300,0.575087311
15623,38300,1
15624,38300,1
15625,38300,1
15626,38300,1
15627,38300,1
15628,38300,1
15629,38300,1
15631,38300,1
15632,38300,1
15633,38300,1
15634,38300,1
15635,38300,1
15636,38300,1
15637,38300,1
15638,38300,1
15639,38300,1
15640,38300,1
15641,38300,1
15642,38300,1
15644,38300,1
15646,38300,1
15647,38300,1
15650,38300,1
15655,38300,1
15656,38300,1
15658,38300,1
15660,38300,1
15661,38300,1
15662,38300,1
15663,38300,1
15664,38300,1
15665,38300,1
15666,38300,1
15668,38300,1
15670,38300,1
15671,38300,1
15672,38300,1
15673,38300,1
15674,38300,1
15675,38300,1
15676,38300,1
15677,38300,1
15678,38300,1
15679,38300,1
15680,38300,1
15681,38300,0.408522283
15681,26860,0.591477717
15682,38300,1
15683,38300,1
15684,38300,1
15685,38300,1
15686,38300,1
15687,38300,1
15688,38300,1
15689,38300,1
15690,38300,1
15691,38300,1
15692,38300,1
15693,38300,1
15695,38300,1
15696,38300,1
15697,38300,1
15698,38300,1
15701,26860,1
15705,26860,1
15710,26860,1
15711,99999,1
15712,26860,1
15713,26860,1
15714,26860,0.105024556
15714,27780,0.894975444
15715,99999,1
15716,26860,1
15717,26860,0.78745044
15717,38300,0.21254956
15720,26860,1
15721,20180,1
15722,27780,1
15723,26860,1
15724,27780,0.078606965
15724,26860,0.727363184
15724,20180,0.194029851
15725,26860,1
15727,26860,1
15728,26860,1
15729,26860,1
15730,99999,1
15731,26860,1
15732,38300,0.072345391
15732,26860,0.927654609
15733,99999,1
15734,26860,1
15736,38300,1
15737,27780,1
15738,27780,1
15739,26860,1
15741,26860,1
15742,26860,0.932914046
15742,20180,0.067085954
15744,99999,1
15745,26860,1
15746,26860,1
15747,26860,1
15748,26860,1
15750,26860,1
15752,26860,1
15753,20180,1
15754,26860,1
15756,26860,1
15757,26860,0.009184845
15757,20180,0.990815155
15758,26860,1
15759,26860,1
15760,27780,1
15761,26860,1
15762,27780,1
15763,26860,0.947368421
15763,99999,0.052631579
15764,99999,1
15765,26860,1
15767,26860,0.040106275
15767,99999,0.953061741
15767,20180,0.006831984
15770,99999,1
15771,26860,1
15772,26860,0.991289199
15772,99999,0.008710801
15773,27780,1
15774,26860,0.51354924
15774,38300,0.48645076
15775,27780,1
15776,99999,1
15777,26860,1
15778,99999,1
15779,38300,1
15780,99999,1
15781,99999,1
15783,26860,1
15784,99999,1
15801,20180,0.999910177
15801,99999,0.000089823
15821,41260,1
15822,41260,1
15823,99999,0.197443182
15823,20180,0.002840909
15823,41260,0.799715909
15824,20180,0.014285714
15824,99999,0.985714286
15825,99999,1
15827,41260,1
15828,99999,0.990566038
15828,41260,0.009433962
15829,99999,1
15831,41260,1
15832,41260,0.145038168
15832,99999,0.854961832
15834,41260,0.003932785
15834,99999,0.996067215
15840,99999,0.96929239
15840,20180,0.03070761
15841,41260,1
15845,41260,1
15846,41260,1
15847,99999,1
15848,20180,1
15849,20180,1
15851,99999,0.998571429
15851,20180,0.001428571
15853,41260,0.996003996
15853,99999,0.003996004
15856,20180,1
15857,41260,1
15860,99999,0.830860534
15860,41260,0.169139466
15861,99999,1
15863,99999,1
15864,99999,1
15865,20180,0.005181347
15865,99999,0.994818653
15866,20180,1
15868,41260,1
15870,41260,0.978723404
15870,14620,0.021276596
15901,27780,1
15902,27780,1
15904,43740,0.000110877
15904,27780,0.999889123
15905,27780,0.890030267
15905,43740,0.109969733
15906,27780,1
15907,27780,1
15909,27780,1
15915,27780,1
15920,26860,1
15921,27780,1
15922,27780,1
15923,38300,1
15924,43740,1
15925,27780,1
15926,99999,0.00729927
15926,43740,0.99270073
15927,27780,1
15928,43740,1
15929,26860,1
15930,27780,1
15931,27780,1
15934,27780,1
15935,43740,1
15936,43740,1
15937,43740,1
15938,27780,1
15940,27780,1
15942,27780,1
15943,27780,1
15944,26860,0.390782828
15944,38300,0.609217172
15945,27780,1
15946,99999,0.011881735
15946,27780,0.938104449
15946,11020,0.050013816
15948,27780,1
15949,26860,1
15951,27780,1
15952,27780,1
15953,43740,1
15954,38300,0.425120773
15954,26860,0.574879227
15955,27780,1
15956,27780,1
15957,27780,0.45625
15957,26860,0.54375
15958,27780,1
15959,27780,1
15960,27780,1
15961,26860,0.598101266
15961,27780,0.401898734
15962,27780,1
15963,27780,0.226363009
15963,99999,0.000345066
15963,43740,0.773291925
16001,38300,1
16002,38300,1
16003,38300,1
16020,38300,1
16022,38300,1
16023,38300,1
16024,38300,1
16025,38300,1
16027,38300,1
16028,38300,0.591006424
16028,99999,0.408993576
16029,38300,1
16030,38300,1
16033,38300,1
16034,38300,1
16035,38300,1
16036,99999,1
16037,35260,0.033211827
16037,38300,0.966788173
16038,36340,0.361056106
16038,49660,0.000660066
16038,38300,0.638283828
16039,38300,1
16040,38300,1
16041,38300,1
16045,38300,1
16046,38300,1
16048,38300,1
16049,99999,0.421865349
16049,38300,0.578134651
16050,38300,1
16051,35260,0.348523748
16051,38300,0.651476252
16052,38300,1
16053,38300,1
16054,99999,1
16055,38300,1
16056,38300,1
16057,35260,0.058246179
16057,49660,0.00917136
16057,38300,0.932582462
16058,99999,1
16059,38300,1
16061,38300,1
16063,38300,1
16066,38300,1
16101,35260,1
16102,35260,0.9992751
16102,38300,0.0007249
16105,35260,1
16108,35260,1
16110,32740,0.773006135
16110,49660,0.226993865
16111,32740,1
16112,35260,1
16113,49660,1
16114,49660,1
16115,38300,1
16116,35260,1
16117,38300,0.30051586
16117,35260,0.69948414
16120,35260,0.87755102
16120,38300,0.12244898
16121,49660,1
16123,38300,0.911219512
16123,35260,0.088780488
16124,49660,1
16125,32740,0.008189464
16125,49660,0.991810536
16127,49660,0.966020821
16127,36340,0.014025448
16127,38300,0.01735107
16127,35260,0.00260266
16130,49660,1
16131,32740,1
16132,35260,1
16133,49660,1
16134,49660,0.324361314
16134,32740,0.675638686
16136,38300,1
16137,49660,1
16140,35260,1
16141,35260,0.524229075
16141,38300,0.475770925
16142,35260,0.620768353
16142,49660,0.379231647
16143,49660,0.204615385
16143,35260,0.795384615
16145,49660,1
16146,49660,1
16148,49660,1
16150,49660,1
16151,49660,1
16153,36340,0.066183137
16153,49660,0.933816863
16154,49660,1
16155,35260,1
16156,35260,0.728319783
16156,49660,0.271680217
16157,35260,0.818791946
16157,38300,0.181208054
16159,35260,0.059869848
16159,49660,0.940130152
16160,35260,1
16161,49660,1
16172,35260,1
16201,38300,1
16210,38300,1
16211,26860,1
16212,38300,1
16213,99999,1
16214,99999,1
16217,99999,1
16218,38300,1
16220,99999,1
16221,99999,1
16222,38300,0.887487876
16222,26860,0.066925315
16222,99999,0.045586809
16223,99999,1
16224,38300,0.053078556
16224,99999,0.946921444
16225,99999,1
16226,38300,1
16228,38300,1
16229,38300,1
16230,99999,1
16232,99999,0.996832101
16232,36340,0.003167899
16233,99999,1
16234,99999,1
16235,99999,1
16236,38300,1
16238,38300,1
16239,99999,1
16240,99999,0.68119891
16240,38300,0.31880109
16242,38300,0.405182568
16242,99999,0.594817432
16244,38300,1
16245,38300,1
16246,26860,1
16248,99999,1
16249,38300,1
16250,38300,1
16253,38300,1
16254,99999,1
16255,99999,1
16256,26860,1
16258,99999,1
16259,38300,1
16260,99999,1
16261,38300,1
16262,38300,1
16263,38300,1
16301,36340,1
16311,49660,0.945454545
16311,36340,0.054545455
16312,47620,1
16313,47620,1
16314,49660,0.068608662
16314,36340,0.065159065
16314,32740,0.866232273
16316,32740,1
16317,36340,0.970149254
16317,32740,0.029850746
16319,36340,0.770919067
16319,99999,0.229080933
16321,99999,1
16322,99999,1
16323,36340,1
16326,99999,1
16327,32740,0.996581197
16327,36340,0.003418803
16328,32740,1
16329,47620,1
16331,99999,1
16332,99999,1
16333,14620,1
16334,99999,1
16335,32740,1
16340,47620,1
16341,36340,0.845275182
16341,99999,0.154724818
16342,49660,0.024072217
16342,36340,0.975927783
16343,36340,1
16344,36340,1
16345,47620,1
16346,36340,1
16347,99999,0.203196347
16347,47620,0.796803653
16350,47620,1
16351,47620,0.924703892
16351,99999,0.075296108
16352,47620,1
16353,36340,0.060344828
16353,99999,0.939655172
16354,36340,0.218047635
16354,32740,0.762328078
16354,47620,0.019624287
16360,32740,1
16361,99999,1
16362,32740,0.00845666
16362,49660,0.095137421
16362,36340,0.89640592
16364,99999,0.242248062
16364,36340,0.757751938
16365,47620,1
16366,47620,1
16367,47620,1
16368,47620,1
16369,47620,1
16370,99999,1
16371,47620,1
16372,36340,1
16373,36340,0.658536585
16373,38300,0.094173442
16373,99999,0.247289973
16374,36340,1
16375,99999,1
16388,32740,1
16401,21500,0.97495183
16401,32740,0.02504817
16402,47620,1
16403,21500,0.052799433
16403,32740,0.947200567
16404,32740,1
16405,47620,1
16406,32740,1
16407,32740,0.008797654
16407,21500,0.891495601
16407,47620,0.099706745
16410,21500,1
16411,21500,1
16412,21500,0.946191602
16412,32740,0.053808398
16413,21500,1
16415,21500,1
16416,47620,1
16417,21500,1
16420,32740,0.005747126
16420,47620,0.994252874
16421,21500,1
16422,32740,1
16423,21500,1
16424,32740,1
16426,21500,1
16427,21500,1
16428,21500,1
16430,21500,1
16433,32740,1
16434,21500,0.006102877
16434,32740,0.883173496
16434,47620,0.110723627
16435,32740,0.981751825
16435,21500,0.018248175
16436,47620,1
16438,21500,0.742030407
16438,32740,0.257969593
16440,32740,1
16441,21500,0.989663597
16441,32740,0.010336403
16442,21500,1
16443,21500,1
16444,21500,1
16475,21500,1
16501,21500,1
16502,21500,1
16503,21500,1
16504,21500,1
16505,21500,1
16506,21500,1
16507,21500,1
16508,21500,1
16509,21500,1
16510,21500,1
16511,21500,1
16512,21500,1
16514,21500,1
16515,21500,1
16530,21500,1
16534,21500,1
16541,21500,1
16544,21500,1
16546,21500,1
16550,21500,1
16563,21500,1
16565,21500,1
16601,35260,0.000057557
16601,27780,0.000172672
16601,11020,0.999769771
16602,11020,1
16603,11020,1
16611,26500,0.989814815
16611,11020,0.010185185
16613,27780,0.977124183
16613,11020,0.022875817
16616,20180,1
16617,11020,1
16619,27780,1
16620,20180,1
16621,26500,1
16622,26500,1
16623,26500,1
16624,27780,1
16625,99999,0.194020744
16625,11020,0.805979256
16627,27780,0.066579634
16627,20180,0.933420366
16629,27780,1
16630,27780,1
16631,11020,1
16633,99999,1
16634,26500,1
16635,11020,0.990794857
16635,27780,0.009205143
16636,11020,0.077120823
16636,27780,0.922879177
16637,11020,1
16638,26500,1
16639,20180,0.130052724
16639,27780,0.869947276
16640,20180,0.003937008
16640,27780,0.996062992
16641,27780,0.956649522
16641,11020,0.043350478
16644,27780,1
16645,20180,1
16646,20180,0.020061728
16646,27780,0.979938272
16647,26500,1
16648,11020,1
16650,99999,1
16651,20180,1
16652,26500,1
16654,26500,1
16655,99999,0.959383754
16655,11020,0.040616246
16656,20180,1
16657,26500,0.96347032
16657,99999,0.03652968
16659,99999,1
16660,26500,1
16661,20180,1
16662,11020,0.948745911
16662,99999,0.051254089
16663,20180,1
16664,99999,1
16665,11020,1
16666,44300,0.14651774
16666,20180,0.85348226
16667,99999,1
16668,27780,1
16669,26500,1
16670,99999,1
16671,20180,1
16672,99999,1
16673,11020,0.872046529
16673,99999,0.127953471
16674,26500,0.916666667
16674,99999,0.083333333
16675,27780,1
16677,44300,1
16678,99999,0.815926893
16678,26500,0.184073107
16679,99999,1
16680,20180,1
16681,20180,1
16682,11020,1
16683,26500,1
16684,11020,1
16685,26500,1
16686,11020,0.902665122
16686,26500,0.076911935
16686,44300,0.020422943
16689,26500,0.027777778
16689,99999,0.972222222
16691,99999,1
16692,20180,1
16693,11020,0.994949495
16693,26500,0.005050505
16694,26500,1
16695,99999,1
16701,14620,1
16720,99999,1
16724,14620,1
16725,14620,1
16726,14620,1
16727,14620,1
16729,14620,1
16730,14620,1
16731,14620,1
16732,14620,1
16733,14620,1
16734,41260,1
16735,41260,0.04670403
16735,14620,0.95329597
16738,14620,1
16740,14620,1
16743,99999,0.027113971
16743,14620,0.972886029
16744,14620,1
16745,14620,1
16746,99999,1
16748,99999,0.711340206
16748,14620,0.288659794
16749,14620,1
16750,14620,1
16801,44300,1
16802,44300,1
16803,44300,1
16804,44300,1
16820,44300,1
16821,20180,1
16822,30820,0.866039953
16822,44300,0.133960047
16823,44300,1
16825,20180,1
16826,44300,1
16827,44300,1
16828,44300,1
16829,44300,1
16830,20180,1
16832,44300,1
16833,20180,1
16834,20180,1
16835,44300,1
16836,20180,1
16837,20180,1
16838,20180,1
16839,20180,1
16840,20180,1
16841,44300,0.976864967
16841,30820,0.023135033
16843,20180,1
16844,44300,1
16845,30820,0.016064257
16845,20180,0.393574297
16845,44300,0.590361446
16847,20180,1
16848,30820,1
16849,20180,1
16850,20180,1
16851,44300,1
16852,44300,1
16853,44300,1
16854,44300,1
16855,20180,1
16856,44300,1
16858,20180,1
16859,44300,1
16860,44300,0.349753695
16860,20180,0.650246305
16861,20180,1
16863,20180,1
16864,44300,1
16865,26500,0.063342318
16865,44300,0.936657682
16866,44300,0.688249897
16866,20180,0.311750103
16868,44300,1
16870,44300,1
16871,30820,0.489795918
16871,20180,0.510204082
16872,44300,1
16873,20180,1
16874,44300,1
16875,44300,1
16876,20180,1
16877,44300,0.355618777
16877,26500,0.644381223
16878,20180,1
16879,20180,1
16881,20180,1
16882,44300,1
16901,99999,1
16910,42380,1
16911,99999,1
16912,99999,1
16914,42380,0.947754354
16914,99999,0.052245646
16915,99999,1
16917,99999,1
16920,99999,1
16921,99999,1
16922,99999,1
16923,99999,1
16925,42380,1
16926,42380,1
16927,99999,1
16928,99999,1
16929,99999,1
16930,48700,0.185783522
16930,99999,0.814216478
16932,99999,1
16933,99999,1
16935,99999,1
16936,99999,0.847025496
16936,42380,0.152974504
16937,99999,1
16938,99999,0.734883721
16938,48700,0.265116279
16939,99999,1
16940,99999,1
16941,99999,1
16942,99999,1
16943,99999,1
16945,42380,1
16946,99999,1
16947,42380,0.950968274
16947,99999,0.049031726
16948,99999,1
16950,99999,1
17001,25420,1
17002,26500,0.25462963
17002,30380,0.74537037
17003,30140,1
17004,30380,1
17005,25420,1
17006,25420,1
17007,25420,1
17009,30380,1
17010,30140,1
17011,49620,0.030407506
17011,25420,0.969592494
17013,25420,1
17014,99999,1
17015,25420,1
17016,30140,1
17017,25420,0.158079625
17017,44980,0.841920375
17018,25420,1
17019,25420,0.005416466
17019,23900,0.006499759
17019,49620,0.988083775
17020,25420,1
17021,25420,0.094
17021,26500,0.018
17021,99999,0.884
17021,16540,0.004
17022,29540,0.908336917
17022,25420,0.091663083
17023,25420,1
17024,25420,1
17025,25420,1
17026,39740,0.071090047
17026,30140,0.928909953
17027,25420,1
17028,30140,0.277711561
17028,25420,0.722288439
17029,30380,1
17030,25420,1
17032,25420,1
17033,30140,0.011005917
17033,25420,0.988994083
17034,25420,1
17035,25420,0.015151515
17035,99999,0.984848485
17036,25420,1
17037,25420,1
17038,30140,1
17039,30140,1
17040,25420,1
17041,30140,1
17042,30140,1
17043,25420,1
17044,30380,1
17045,99999,0.243243243
17045,25420,0.69022869
17045,42780,0.066528067
17046,30140,1
17047,25420,1
17048,25420,1
17049,99999,1
17050,25420,1
17051,30380,1
17052,26500,1
17053,25420,1
17054,30380,1
17055,49620,0.016070308
17055,25420,0.983929692
17056,99999,1
17057,25420,1
17058,99999,1
17059,30380,0.000552334
17059,99999,0.999447666
17060,30380,0.004484305
17060,26500,0.995515695
17061,25420,1
17062,99999,0.208633094
17062,25420,0.791366906
17063,42780,0.008179959
17063,30380,0.991820041
17064,30140,1
17065,25420,1
17066,26500,0.796490044
17066,30380,0.203509956
17067,30140,0.87125448
17067,39740,0.12874552
17068,25420,1
17069,25420,1
17070,49620,0.423465006
17070,25420,0.576534994
17071,25420,1
17072,25420,1
17073,29540,0.048311244
17073,30140,0.95083369
17073,39740,0.000855066
17074,25420,1
17075,30380,1
17076,99999,1
17077,30140,1
17078,30140,0.93487244
17078,25420,0.06512756
17080,25420,1
17081,25420,1
17082,99999,1
17083,30140,1
17084,30380,1
17085,30140,1
17086,42780,0.390937829
17086,99999,0.609062171
17087,30140,0.705947137
17087,39740,0.294052863
17088,30140,1
17089,25420,1
17090,25420,1
17093,25420,1
17094,99999,1
17097,25420,1
17098,25420,1
17099,30380,1
17101,25420,1
17102,25420,1
17103,25420,1
17104,25420,1
17105,25420,1
17106,25420,1
17107,25420,1
17108,25420,1
17109,25420,1
17110,25420,1
17111,25420,1
17112,25420,1
17113,25420,1
17120,25420,1
17121,25420,1
17122,25420,1
17123,25420,1
17124,25420,1
17125,25420,1
17126,25420,1
17127,25420,1
17128,25420,1
17129,25420,1
17130,25420,1
17177,25420,1
17201,16540,1
17202,16540,1
17210,16540,1
17211,99999,1
17212,99999,1
17213,26500,1
17214,16540,1
17215,26500,0.535714286
17215,99999,0.464285714
17217,16540,1
17219,16540,1
17220,16540,1
17221,16540,1
17222,23900,0.054369641
17222,16540,0.945630359
17223,99999,1
17224,16540,0.995792426
17224,99999,0.004207574
17225,16540,1
17228,99999,1
17229,99999,0.877583466
17229,26500,0.122416534
17231,16540,1
17232,16540,1
17233,16540,0.005479452
17233,99999,0.994520548
17235,16540,1
17236,99999,0.032621732
17236,16540,0.967378268
17237,16540,1
17238,99999,1
17239,26500,1
17240,16540,0.286910198
17240,25420,0.713089802
17241,25420,1
17243,26500,0.962852897
17243,99999,0.037147103
17244,16540,1
17246,16540,1
17247,16540,1
17249,26500,1
17250,16540,1
17251,16540,1
17252,16540,1
17253,26500,1
17254,16540,1
17255,26500,0.993576017
17255,99999,0.006423983
