cbsa_fips,cbsa,sqmi,population_2005,density,age_total_young,age_total_old,age_total,age_pct_u18,age_pct_o64,nat_total,nat_foreign_born,nat_not_foreign_born,nat_native,nat_nativity,laus_lfpr,laus_pop,laus_lf,laus_emp,laus_unemp,access,city_age,r_1,r_2,st_cap,mfg_lq_gmp,mfg_lq_emp,charitable_assets,intermodal_freight,enplanements,hist_bldgs,hist_strct,hist_sites,hist_objct,hist_dists,hist_registry_total,city_peak_yr,city_peak_pop,city_decades_since_peak,city_pop_2010,city_decline_since_peak,pctchg_00_05,vacancy_msa,vacancy_city,pct_prewar_city,pct_prewar_msa,total_units_2005,hud_units_2005,pct_ph,med_val_cbsa,med_val_city,prop_crimes_per100k,prop_crimes_burglary,prop_crimes_larceny,prop_crimes_moto_theft,pct_low_inf_bw,pct_obese_adult,pct_uninsured_adult,pov_total_in_poverty,pov_total,pov_poverty_rate,gini,total_bridges_2005,bad_bridges_2005,pct_deficient,npl_sites,sfund_per_sqmi,edu_no_hs_diploma,edu_bachelors_plus,edu_total_bach,edu_total_mast,edu_total_prof,edu_total_doct,edu_total_nohs,edu_total_degr,edu_total_ov25,enplane_per_cap,chartbl_per_cap,r1_per_cap,r2_per_cap,r_univ_per_cap,freight_sqmi,ln_hist_bldg,ln_hist_registry
40060,"Richmond, VA",4695.7947,1135074,241.7214,265231,119660,1055683,0.2512,0.1133,408954,24647,384307,276472,0.9397,0.5224,1135074,592935,570318,22617,40.9982,140,0,1,1,0.86,0.67,945358582,16,1452066,119,6,6,3,10,144,1970,249332,4,204214,0.181,0.0752,0.0571,0.0838,0.2831,0.1009,433734,13120,0.0302,220400,87400,3571.0447,7205,29102,4227,9.0782,29.1118,14.3176,94655,1019617,0.0928,0.4568,1881,7,0.0037,4,9e-4,0.1815,0.2819,131061,44573,14684,6440,126650,196758,697952,1.2793,832.8607,0,0,0,0.0034,4.7791,4.9698
40140,"Riverside-San Bernardino-Ontario, CA",27413.5283,3875709,141.3794,1020738,342423,3254821,0.3136,0.1052,1034812,31203,1003609,776713,0.9698,0.4397,3875709,1704048,1614040,90008,43.4593,50,1,0,0,0.7,0.91,779505892,22,4200398,2,4,1,1,5,13,2010,303871,0,303871,0,0.1908,0.1275,0.0462,0.0704,0.0331,1186043,10330,0.0087,293800,136000,3628.9102,32666,77113,30867,6.59,25.8,25,477496,3173770,0.1505,0.4478,2371,0,0,7,3e-4,0.2543,0.1627,202560,70967,27577,11153,488067,312257,1919297,1.0838,201.126,0,0,0,8e-4,0.6931,2.5649
40220,"Roanoke, VA",1894.5906,296405,156.448,64959,44821,288309,0.2253,0.1555,119366,5608,113758,80041,0.953,0.5042,296405,149437,144169,5268,41.1534,90,0,0,0,1.14,1.08,69346059,9,326202,15,6,0,1,5,27,1980,100220,3,97032,0.0318,0.0281,0.0791,0.0719,0.2099,0.1274,129623,3756,0.029,173100,80100,3292.1172,1535,7565,658,7.5233,27.3167,13.6667,26630,280673,0.0949,0.4523,729,20,0.0274,2,0.0011,0.2059,0.2099,27958,8946,4089,1256,41441,42249,201240,1.1005,233.9571,0,0,0,0.0048,2.7081,3.2958
40340,"Rochester, MN",2501.1938,197188,78.8376,50250,22865,184740,0.272,0.1238,70732,4154,66578,48760,0.9413,0.5747,197188,113329,109202,4127,75.6582,40,0,0,0,1.33,1.15,37341018,2,142267,3,10,0,0,0,13,2010,106769,0,106769,0,0.0674,0.0447,0.0348,0.1153,0.21,74038,1850,0.025,179700,110900,1673.0227,610,2501,188,6.8125,26.9,11.475,12192,181511,0.0672,0.4398,1601,0,0,1,4e-4,0.1106,0.2867,21882,6973,4054,1369,13226,34278,119571,0.7215,189.3676,0,0,0,8e-4,1.0986,2.5649
40380,"Rochester, NY",3344.5568,1070418,320.0478,272636,136995,1062452,0.2566,0.1289,406332,22305,384027,268368,0.9451,0.5119,1070418,547998,522666,25332,70.4516,140,1,0,0,1.96,1.45,643216151,9,1450181,57,8,2,0,14,81,1950,332488,6,210565,0.3667,0.0075,0.0749,0.1081,0.5541,0.3033,439236,13358,0.0304,138300,62100,2949.502,5641,22855,3076,6.4433,25.8667,14.5,107812,1022343,0.1055,0.4562,1238,0,0,3,9e-4,0.1575,0.2753,112935,56826,12782,7689,108829,190232,691065,1.3548,600.9018,0,0,0,0.0027,4.0431,4.3944
40420,"Rockford, IL",799.9671,335903,419.896,85972,39913,320204,0.2685,0.1246,122577,5887,116690,84926,0.952,0.4912,335903,165009,154466,10543,26.0311,90,0,0,0,2.45,2.16,92423928,10,82282,1,1,1,0,0,3,2010,152871,0,152871,0,0.049,0.0558,0.0694,0.2248,0.1773,129818,4583,0.0353,119700,79400,3008.6067,2371,6758,977,8.09,26.15,16.85,29152,314265,0.0928,0.4497,558,0,0,8,0.01,0.1865,0.1876,25687,9293,3463,554,38777,38997,207864,0.245,275.1506,0,0,0,0.0125,0,1.0986
40580,"Rocky Mount, NC",1049.5085,147027,140.0913,37271,17845,143026,0.2606,0.1248,54036,1863,52173,38743,0.9655,0.4653,147027,68411,63712,4699,19.4912,10,0,0,0,1.97,2.11,13724516,1,0,11,1,1,0,0,13,2010,57477,0,57477,0,0.028,0.1149,0.113,0.0937,0.096,61053,1944,0.0318,104500,85400,4828.3649,2127,4594,378,11,35.05,13.05,22161,139952,0.1583,0.4736,420,0,0,0,0,0.2819,0.1388,9341,2356,824,429,26296,12950,93270,0,93.3469,0,0,0,0.001,2.3979,2.5649
40660,"Rome, GA",518.5961,94332,181.8988,22236,12615,90565,0.2455,0.1393,34028,1163,32865,24214,0.9658,0.5315,94332,50139,47541,2598,54.9906,0,0,0,0,1.81,1.79,4838926,0,0,9,1,0,0,1,11,2010,36303,0,36303,0,0.0416,0.0707,0.0819,0.1604,0.1192,36615,1568,0.0428,126600,86600,4821.2696,1084,3161,303,8.74,31.9,17.2,12538,86783,0.1445,0.4635,176,0,0,0,0,0.2853,0.158,5849,2016,1022,380,16736,9267,58651,0,51.2968,0,0,0,0,2.1972,2.3979
40900,"Sacramento--Roseville--Arden-Arcade, CA",5302.2635,2034850,383.7701,486631,203551,1796857,0.2708,0.1133,665298,36757,628541,445835,0.9448,0.4973,2034850,1011984,962619,49365,57.2753,90,1,0,1,0.39,0.45,223361523,11,5108364,7,5,5,0,11,28,2010,466488,0,466488,0,0.1324,0.0695,0.0572,0.1296,0.0538,714981,12300,0.0172,339500,126000,4054.3529,18540,45159,18801,6.0275,21.975,16.5,224922,1764729,0.1275,0.464,1348,0,0,6,0.0011,0.1544,0.2655,200004,64400,25743,12163,175884,302310,1138839,2.5104,109.7681,0,0,0,0.0021,1.9459,3.3322
40980,"Saginaw, MI",814.5241,207368,254.5879,55890,28331,210039,0.2661,0.1349,80430,3309,77121,55790,0.9589,0.4743,207368,98365,90520,7845,24.8463,100,0,0,0,1.69,1.35,85822043,4,213669,1,6,0,0,0,7,1960,98265,5,51508,0.4758,-0.0127,0.0594,0.0958,0.3899,0.2045,85505,2536,0.0297,94900,47000,3454.7278,2203,4276,685,9.15,33.7,9.6,28603,205529,0.1392,0.4655,318,0,0,0,0,0.1842,0.159,14217,4905,1799,577,24906,21498,135198,1.0304,413.8635,0,0,0,0.0049,0,1.9459
41060,"St. Cloud, MN",1798.8661,179222,99.6305,43528,18426,167392,0.26,0.1101,60669,3421,57248,40647,0.9436,0.5736,179222,102805,98294,4511,61.0625,10,0,0,0,1.37,1.63,12542319,3,0,1,0,0,0,1,2,2010,65842,0,65842,0,0.0707,0.0483,0.0257,0.1602,0.1718,63751,1451,0.0228,169300,93400,2569.439,725,3658,222,7.175,26.7,10.1,13434,160003,0.084,0.4287,465,0,0,2,0.0011,0.1404,0.2096,14194,3946,1446,1023,13803,20609,98308,0,69.982,0,0,0,0.0017,0,0.6931
41100,"St. George, UT",2429.3775,119000,48.9837,28190,15343,90354,0.312,0.1698,29939,604,29335,23429,0.9798,0.4785,119000,56944,54639,2305,36.8268,0,0,0,0,0.5,0.62,11775110,0,49667,0,25,2,1,3,31,2010,72897,0,72897,0,0.317,0.1793,0.1763,0.0227,0.0311,36478,117,0.0032,240300,135100,2249.5798,548,1831,298,5.59,22.6,22.5,9988,89228,0.1119,0.4381,117,0,0,0,0,0.1243,0.2096,7222,2308,891,447,6442,10868,51842,0.4174,98.9505,0,0,0,0,-Inf,3.434
41140,"St. Joseph, MO-KS",1673.3407,123484,73.7949,29776,18202,122336,0.2434,0.1488,46531,1748,44783,31220,0.9624,0.5251,123484,64845,61107,3738,35.9203,120,0,0,0,2.13,1.77,31644289,5,0,0,1,0,1,4,6,1900,102979,11,76780,0.2544,0.0094,0.0798,0.0859,0.3506,0.3176,50564,1290,0.0255,116600,68800,4132.5192,983,3692,428,6.1625,30.3,14.975,13194,114378,0.1154,0.4373,821,0,0,1,6e-4,0.1864,0.1635,8939,2890,856,375,14882,13060,79858,0,256.2623,0,0,0,0.003,-Inf,1.7918
41180,"St. Louis, MO-IL",8075.6195,2730316,338.0937,701206,347591,2675343,0.2621,0.1299,1039873,55442,984431,702230,0.9467,0.5225,2730316,1426498,1347532,78966,51.2951,160,1,2,0,1.14,1.02,1964668851,56,6876677,15,13,2,0,37,67,1950,856796,6,319294,0.6273,0.0205,0.0743,0.166,0.4851,0.1742,1123383,27698,0.0247,162600,63500,3205.856,14448,60556,12526,7.6733,28.44,13.7867,260135,2619440,0.0993,0.4662,4215,31,0.0074,16,0.002,0.1671,0.2497,276850,111261,32082,14636,290960,434829,1741134,2.5186,719.5756,0,0,0,0.0069,2.7081,4.2047
41420,"Salem, OR",1930.7921,368046,190.6192,93778,44449,347214,0.2701,0.128,124699,4684,120015,86588,0.9624,0.4983,368046,183380,171788,11592,66.6423,40,0,0,1,0.79,0.91,43259599,4,0,2,2,1,0,2,7,2010,154637,0,154637,0,0.06,0.0598,0.0584,0.0993,0.1,132635,1619,0.0122,210100,126300,4679.8498,2786,12446,1992,5.355,30.25,18.35,44047,335434,0.1313,0.4248,495,0,0,0,0,0.1959,0.208,29609,10510,3469,1555,42514,45143,217040,0,117.5386,0,0,0,0.0021,0.6931,1.9459
41500,"Salinas, CA",3314.8928,405139,122.2178,114050,40299,401762,0.2839,0.1003,121236,4699,116537,87931,0.9612,0.5099,405139,206565,191535,15030,68.5518,40,0,0,0,0.3,0.35,162259915,1,193728,1,1,1,0,2,5,2000,151060,1,150441,0.0041,0.0084,0.0795,0.0343,0.0587,0.0815,131708,1866,0.0142,441000,189500,3608.1444,2809,9490,2319,5.96,21.8,23.5,51692,382680,0.1351,0.4595,355,0,0,3,9e-4,0.3157,0.225,33641,13485,5222,2591,77061,54939,244128,0.4782,400.5043,0,0,0,3e-4,0,1.6094
41540,"Salisbury, MD-DE",2294.5213,345704,150.665,70408,52699,312572,0.2253,0.1686,122850,4224,118626,84372,0.9656,0.5238,345704,181096,173065,8031,45.1534,0,0,0,0,0.79,0.76,49627550,3,64564,41,11,3,1,5,61,2010,30343,0,30343,0,0.106,0.3357,0.0573,0.1586,0.0936,184923,2843,0.0154,220900,81800,1411.6122,1302,3346,232,9.04,30.175,16.55,34945,300011,0.1165,0.4518,394,10,0.0254,2,9e-4,0.2216,0.1835,24693,10020,3177,1480,47535,39370,214533,0.1868,143.555,0,0,0,0.0013,3.7136,4.1109
41620,"Salt Lake City, UT",8084.0365,997221,123.3568,287836,75655,939122,0.3065,0.0806,307818,17075,290743,224228,0.9445,0.5441,997221,542619,520747,21872,64.9357,110,1,0,1,0.76,0.92,778056939,10,10625538,4,2,3,2,3,14,1960,189454,5,186440,0.0159,0.0619,0.0523,0.0726,0.3172,0.1033,324800,3669,0.0113,255100,152400,5687.7061,8144,42459,6116,6.91,25.65,16.45,73329,923182,0.0794,0.4322,585,0,0,12,0.0015,0.1322,0.2694,95819,29870,10979,6421,70214,143089,531205,10.6551,780.2252,0,0,0,0.0012,1.3863,2.6391
41660,"San Angelo, TX",2594.5153,106587,41.0817,27604,14245,105781,0.261,0.1347,40197,1597,38600,27326,0.9603,0.4953,106587,52796,50523,2273,57.9415,60,0,0,0,0.78,0.77,27806255,0,65705,0,1,0,0,0,1,2010,93200,0,93200,0,0.0076,0.1033,0.098,0.0744,0.0759,44830,1292,0.0288,122700,61000,5379.6429,1226,4211,297,8.04,26.6,21.6,15341,101703,0.1508,0.469,340,0,0,0,0,0.237,0.1954,9143,2415,689,386,15323,12633,64647,0.6164,260.8785,0,0,0,0,-Inf,0
41700,"San Antonio-New Braunfels, TX",7379.6116,1896328,256.9685,485622,184941,1711703,0.2837,0.108,601265,29108,572157,432161,0.9516,0.4718,1896328,894737,849881,44856,51.7985,110,0,0,0,0.52,0.57,1653204036,15,3604665,9,9,2,2,4,26,2010,1327407,0,1327407,0,0.1079,0.073,0.0638,0.0663,0.0636,648593,13370,0.0206,152400,67500,5313.9014,18792,75016,6961,7.8588,26.5625,26.0375,252311,1671509,0.1509,0.4599,3137,31,0.0099,1,1e-4,0.2287,0.2207,148951,56652,19377,7528,240898,232508,1053316,1.9009,871.7922,0,0,0,0.002,2.1972,3.2581
41740,"San Diego-Carlsbad, CA",4261.6641,2938375,689.4901,723661,313750,2813833,0.2572,0.1115,994677,65433,929244,663170,0.9342,0.507,2938375,1489799,1425706,64093,69.9257,90,1,1,0,0.65,0.73,1242325087,11,8677575,9,6,2,0,2,19,2010,1307402,0,1307402,0,0.0443,0.0437,0.0404,0.0769,0.0513,1040149,14537,0.014,484900,220000,3322.2785,17665,54206,25750,6.29,22.2,21.6,338399,2722408,0.1243,0.4666,1380,0,0,1,2e-4,0.1742,0.2952,330993,119508,45741,27269,308849,523511,1773327,2.9532,422.7932,0,0,0,0.0026,2.1972,2.9444
41860,"San Francisco-Oakland-Hayward, CA",2561.2738,4137858,1615.5469,931453,482491,4123740,0.2259,0.117,1551948,130002,1421946,958443,0.9162,0.5188,4137858,2146852,2043848,103004,93.8802,150,1,0,0,1.06,0.67,20064058998,37,23141667,9,18,8,2,19,56,2010,805235,0,805235,0,0.0034,0.0342,0.0486,0.4987,0.2079,1606853,37094,0.0231,716500,422700,3917.5341,31805,91906,38391,6.636,18.32,16.52,371257,4058848,0.0915,0.4884,1770,0,0,8,0.0031,0.1581,0.388,692086,263325,95463,54645,450457,1105519,2849141,5.5927,4848.8998,0,0,0,0.0144,2.1972,4.0254
41940,"San Jose-Sunnyvale-Santa Clara, CA",2689.9396,1729959,643.1219,433545,164842,1735819,0.2498,0.095,581748,41693,540055,408454,0.9283,0.4855,1729959,839860,794572,45288,60.7782,80,1,0,0,1.96,1.83,7635273344,6,5309992,2,3,0,0,6,11,2010,945942,0,945942,0,-0.0034,0.0236,0.0186,0.0525,0.053900000000000003,595828,8135,0.0137,815000,375500,2683.1272,8370,29919,8128,5.835,20.95,16.7,129711,1706194,0.076,0.4637,987,0,0,23,0.0086,0.1684,0.3984,271222,130227,26029,28432,192676,455910,1144459,3.0694,4413.5574,0,0,0,0.0022,0.6931,2.3979
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",3323.6797,258615,77.8098,53413,35685,246681,0.2165,0.1447,92739,4020,88719,58654,0.9567,0.5084,258615,131479,125879,5600,68.1419,0,0,0,0,0.57,0.57,16174823,0,174878,1,0,1,0,1,3,2010,45119,0,45119,0,0.0484,0.0932,0.0345,0.1134,0.0621,102275,863,0.0084,499800,252900,2485.1613,1469,4434,524,5.88,21.5,21.1,29775,231960,0.1284,0.4518,366,0,0,0,0,0.1442,0.267,27648,9240,3622,1997,22964,42507,159196,0.6762,62.544,0,0,0,0,0,1.0986
42100,"Santa Cruz-Watsonville, CA",446.6401,251377,562.8178,60741,25487,255602,0.2376,0.0997,91139,5495,85644,57132,0.9397,0.5688,251377,142992,134029,8963,84.0411,10,1,0,0,0.65,0.63,84833649,0,0,1,2,1,0,4,8,2010,59946,0,59946,0,-0.0165,0.0782,0.0494,0.2222,0.1294,98873,1731,0.0175,659900,397100,4079.5299,1940,7256,1059,5.39,17.8,22.1,29383,247530,0.1187,0.4784,181,0,0,1,0.0022,0.1678,0.3418,35802,13357,4267,2974,27684,56400,164999,0,337.4758,0,0,0,0,0,2.0794
42140,"Santa Fe, NM",1909.3941,137610,72.07,31101,13903,129292,0.2405,0.1075,52482,2632,49850,32787,0.9498,0.5574,137610,76704,73560,3144,47.0697,20,0,0,1,0.18,0.16,588043371,2,10522,2,4,1,1,3,11,2010,67947,0,67947,0,0.0643,0.0904,0.0971,0.0974,0.0721,57701,1115,0.0193,277700,177200,3973.5484,2613,2610,245,8.37,12.7,29,15241,126999,0.12,0.4849,223,0,0,0,0,0.1551,0.3692,17840,9163,3031,2409,13630,32443,87870,0.0765,4273.2605,0,0,0,0.001,0.6931,2.3979
42200,"Santa Maria-Santa Barbara, CA",2751.949,408079,148.2873,99502,50765,399347,0.2492,0.1271,136622,6647,129975,89555,0.9513,0.5225,408079,213206,203962,9244,89.5423,50,1,0,0,0.69,0.71,691607532,1,469207,1,1,0,0,3,5,2000,92325,1,88410,0.0424,0.0219,0.0439,0.0397,0.1903,0.0879,142901,1720,0.012,509400,469300,2386.0576,2084,6541,1112,6.34,22.2,25.4,55086,384512,0.1433,0.4826,398,0,0,1,4e-4,0.2076,0.2942,44453,17826,5849,4468,51220,72596,246729,1.1498,1694.7883,0,0,0,4e-4,0,1.6094
42220,"Santa Rosa, CA",1590.7284,465938,292.9086,112153,57977,458614,0.2445,0.1264,172403,7364,165039,112397,0.9573,0.5439,465938,253410,242205,11205,64.8471,40,0,0,0,1.06,1.14,260050255,1,0,4,1,1,0,3,9,2010,167815,0,167815,0,0.016,0.0587,0.0268,0.0583,0.0908,183153,1949,0.0106,513300,236000,2589.8295,2340,8417,1310,5.47,19.8,20.1,36349,451145,0.0806,0.4584,586,0,0,1,6e-4,0.1508,0.2854,57711,18696,7706,3380,46237,87493,306564,0,558.122,0,0,0,6e-4,1.3863,2.1972
42340,"Savannah, GA",1429.6163,314528,220.0087,76606,34489,293000,0.2615,0.1177,111105,5972,105133,76431,0.9462,0.5261,314528,165458,158113,7345,47.5566,110,0,0,0,1.35,0.9,54054967,12,1032676,2,0,0,0,6,8,1960,149245,5,136286,0.0868,0.0735,0.0932,0.1055,0.1636,0.0987,122527,3832,0.0313,173300,78300,4818.9668,3276,10107,1774,8.8967,28.5333,17.1,41216,284788,0.1447,0.4609,351,0,0,0,0,0.2007,0.2316,28620,9111,3568,1613,37183,42912,185311,3.2833,171.8606,0,0,0,0.0084,0.6931,2.0794
42540,"Scranton--Wilkes-Barre--Hazleton, PA",1773.9564,556652,313.7912,120657,107999,560625,0.2152,0.1926,227667,8988,218679,147766,0.9605,0.4977,556652,277022,261635,15387,62.3428,120,0,0,0,1.12,1.28,93138141,9,221866,3,6,1,1,0,11,1930,143433,8,76089,0.4695,-0.0071,0.0993,0.1141,0.629,0.4486,252761,11865,0.0469,136300,78400,2386.2305,2710,9701,872,7.33,27.6,11.3667,58727,541904,0.1084,0.4527,918,0,0,7,0.0039,0.1846,0.1754,43790,16590,6817,1761,72585,68958,393231,0.3986,167.3184,0,0,0,0.0051,1.0986,2.3979
42660,"Seattle-Tacoma-Bellevue, WA",5984.7722,3198265,534.4005,747354,308796,3043878,0.2455,0.1014,1196568,95329,1101239,757978,0.9203,0.54,3198265,1727043,1643548,83495,88.139,110,1,0,0,1.16,1.07,32249150658,59,14382546,14,57,4,2,6,83,2010,608660,0,608660,0,0.0507,0.0469,0.0445,0.3243,0.1273,1255502,21423,0.0171,365400,252100,5367.9417,30750,105147,35784,6.0833,25.7333,13.8,254886,2984174,0.0854,0.4545,2001,0,0,17,0.0028,0.1069,0.3273,445242,145024,47121,23829,215932,661216,2020402,4.497,10083.3266,0,0,0,0.0099,2.6391,4.4188
42680,"Sebastian-Vero Beach, FL",541.1261,127955,236.4606,21694,32972,112947,0.1921,0.2919,49137,1219,47918,32708,0.9752,0.4649,127955,59484,56638,2846,17.5496,0,0,0,0,0.35,0.44,107221570,0,0,1,0,0,0,2,3,2000,17705,1,15220,0.1404,0.1329,0.1514,0.1721,0.0491,0.0199,57902,165,0.0028,172600,121300,3355.0858,986,3035,272,7.41,21.2,24.3,10325,111027,0.093,0.5189,119,0,0,1,0.0018,0.1844,0.2311,12833,4153,1787,760,15591,19533,84531,0,837.9631,0,0,0,0,0,1.0986
43100,"Sheboygan, WI",516.6995,114454,221.5098,28775,15732,112646,0.2554,0.1397,43545,2251,41294,29936,0.9483,0.564,114454,64550,61993,2557,42.7609,10,0,0,0,3.34,3.58,69938217,0,0,3,0,1,0,1,5,2000,50792,1,49288,0.0296,0.0161,0.0523,0.0452,0.3845,0.3371,45947,867,0.0189,149800,87500,2584.4444,366,2485,107,5.19,26.5,10,5658,109180,0.0518,0.4079,239,0,0,1,0.0019,0.1556,0.1791,9569,2668,848,271,11605,13356,74561,0,611.0596,0,0,0,0,1.0986,1.6094
43300,"Sherman-Denison, TX",979.3489,115666,118.105,27975,16720,110595,0.2529,0.1512,42849,1306,41543,30191,0.9695,0.4877,115666,56416,53380,3036,24.0207,0,0,0,0,2.12,1.39,27173331,3,0,0,0,0,0,0,0,2010,38521,0,38521,0,0.0459,0.1131,0.0795,0.1099,0.1088,48315,1208,0.025,116600,67500,3810.1084,1059,3081,267,7.24,25.4,22.1,12109,107418,0.1127,0.4449,505,0,0,0,0,0.1977,0.1724,8144,2969,890,477,14308,12480,72382,0,234.9293,0,0,0,0.0031,-Inf,-Inf
43340,"Shreveport-Bossier City, LA",3315.0217,424302,127.9937,112974,55104,417796,0.2704,0.1319,160794,6590,154204,110135,0.959,0.4712,424302,199914,187877,12037,37.7101,80,0,0,0,1.35,0.74,81352817,6,319960,1,2,1,1,4,9,1980,206989,3,199311,0.0371,0.0156,0.1006,0.0938,0.0782,0.0626,178777,5563,0.0311,138700,70700,4420.6721,4101,13132,1524,12.325,29.375,21.075,79641,407859,0.1953,0.4987,1339,0,0,2,6e-4,0.2166,0.1853,32312,11168,4076,1372,57199,48928,264053,0.7541,191.7333,0,0,0,0.0018,0,2.1972
43580,"Sioux City, IA-NE-SD",2953.989,164840,55.8025,46741,22709,167902,0.2784,0.1353,62958,2678,60280,43553,0.9575,0.5377,164840,88637,84638,3999,33.1072,90,0,0,0,1.72,1.7,71349938,4,41738,1,4,0,0,2,7,1960,89159,5,82684,0.0726,-0.0182,0.0578,0.0521,0.3554,0.3323,66820,1514,0.0227,119900,73100,2580.0777,966,3023,264,6.562,29.6,13.08,15464,164243,0.0942,0.4324,1435,240,0.1672,1,3e-4,0.181,0.186,13633,3852,1770,361,19083,19616,105438,0.2532,432.8436,0,0,0,0.0014,0,1.9459
43620,"Sioux Falls, SD",2581.3176,206605,80.0386,49893,21775,187093,0.2667,0.1164,72492,4480,68012,48279,0.9382,0.5835,206605,120564,116483,4081,32.9961,60,0,0,0,0.58,0.98,67506480,8,356459,4,30,1,0,1,36,2010,153888,0,153888,0,0.1043,0.0411,0.0377,0.1342,0.1905,75603,1687,0.0223,171000,97300,2400.2323,882,3699,378,6.52,26.15,13.15,12918,181163,0.0713,0.433,841,56,0.0666,1,4e-4,0.1185,0.2514,22069,5008,2064,613,14029,29754,118339,1.7253,326.7418,0,0,0,0.0031,1.3863,3.5835
43780,"South Bend-Mishawaka, IN-MI",968.1857,317221,327.6448,81342,43028,316663,0.2569,0.1359,120419,6081,114338,81100,0.9495,0.5101,317221,161819,153248,8571,53.7895,100,1,0,0,1.65,1.4,242781631,5,349847,5,3,0,0,2,10,1960,132445,5,101168,0.2362,0.0018,0.08,0.0742,0.2867,0.2179,130897,3956,0.0302,120200,66200,4150.1036,2709,9505,951,8.41,29.8,13.15,31213,303242,0.1029,0.4662,233,0,0,4,0.0041,0.1794,0.2165,26628,11545,2934,2269,35942,43376,200346,1.1028,765.3391,0,0,0,0.0052,1.6094,2.3026
43900,"Spartanburg, SC",1335.4337,293722,219.945,70027,36410,283672,0.2469,0.1284,109822,4399,105423,77794,0.9599,0.4915,293722,144362,133163,11199,19.5517,0,0,0,0,2.41,2.15,65882776,6,893397,9,1,1,1,1,13,1970,44546,4,37013,0.1691,0.0354,0.0874,0.0965,0.1239,0.0905,120337,3053,0.0254,122300,84100,4106.6042,2826,8294,942,10.69,31.2,16.2,34624,277029,0.125,0.457,755,0,0,2,0.0015,0.2757,0.1727,21150,7972,2254,1092,51829,32468,188024,3.0416,224.3032,0,0,0,0.0045,2.1972,2.5649
44060,"Spokane-Spokane Valley, WA",5729.469,494408,86.2921,122081,58859,469737,0.2599,0.1253,183267,8738,174529,120295,0.9523,0.5,494408,247213,232037,15176,69.5937,100,0,0,0,0.79,0.86,53875489,10,1583737,0,11,1,1,1,14,2010,208916,0,208916,0,0.0525,0.08,0.0731,0.2899,0.1735,199212,3086,0.0155,194400,96100,3905.4789,3952,12660,2697,6.3367000000000004,27.4,13.8333,58270,455933,0.1278,0.4527,389,0,0,11,0.0019,0.1143,0.2384,46713,16928,5482,2603,34394,71726,300808,3.2033,108.9697,0,0,0,0.0017,-Inf,2.6391
44100,"Springfield, IL",1191.2694,204988,172.0753,50461,27169,201437,0.2505,0.1349,83595,4779,78816,53448,0.9428,0.5469,204988,112103,107050,5053,43.7812,100,0,0,1,0.29,0.31,33630019,0,82218,3,5,0,0,1,9,2010,116250,0,116250,0,0.0176,0.0788,0.0951,0.1974,0.1838,90744,2045,0.0225,135900,84300,3583.1366,1719,5288,338,7.605,27.55,13,18351,198336,0.0925,0.459,534,0,0,0,0,0.1191,0.2805,24338,9255,3099,1159,16068,37851,134918,0.4011,164.0585,0,0,0,0,1.0986,2.1972
44140,"Springfield, MA",1177.646,616530,523.5275,148708,84578,608479,0.2444,0.139,231279,11930,219349,149592,0.9484,0.506,616530,311982,295361,16621,78.4096,110,1,0,0,0.94,1.08,117009180,17,0,13,1,4,0,11,29,1960,174463,5,153060,0.1227,0.0132,0.0542,0.0661,0.3627,0.2959,244520,13040,0.0533,217500,86500,3394.482,5350,12709,2869,7.43,23.8,11.85,77609,574960,0.135,0.4677,676,0,0,1,8e-4,0.1835,0.2466,55747,27142,7453,5577,71382,95919,389030,0,189.7867,0,0,0,0.0144,2.5649,3.3673
44180,"Springfield, MO",3019.3429,402883,133.434,88821,48473,368374,0.2411,0.1316,145304,7215,138089,97447,0.9503,0.5274,402883,212489,203276,9213,28.8272,80,0,0,0,0.87,0.89,63586555,5,434362,1,1,1,0,4,7,2010,159498,0,159498,0,0.0937,0.0715,0.0712,0.1379,0.1164,156493,1959,0.0125,137000,78700,4330.0412,2780,13455,1210,6.364,29.06,16.78,43847,353448,0.1241,0.4486,957,27,0.0282,3,0.001,0.1696,0.213,33586,10560,4052,1876,39869,50074,235131,1.0781,157.8288,0,0,0,0.0017,0,1.9459
44220,"Springfield, OH",402.2609,141367,351.4311,36353,21262,144742,0.2512,0.1469,56648,1893,54755,39383,0.9666,0.4989,141367,70529,65964,4565,42.7019,90,0,0,0,1.57,1.47,122444391,2,0,3,0,0,0,1,4,1960,82723,5,60608,0.2673,-0.0233,0.0722,0.1042,0.3676,0.2478,61056,2033,0.0333,107300,69300,6092.6525,2385,5622,606,8.59,30,10.3,15054,141106,0.1067,0.4422,341,0,0,0,0,0.1876,0.1488,9048,3714,964,452,17882,14178,95298,0,866.1455,0,0,0,0.005,1.0986,1.3863
